DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
17-Oct-2019,EQ,"2,014.00","2,038.00","1,999.30","2,046.40","2,029.00","2,030.95","2,018.47","2,296.20","1,784.35",3818774,"7,70,80,77,723.55",189836
16-Oct-2019,EQ,"2,038.00","2,056.00","2,016.00","2,037.30","2,055.00","2,046.40","2,032.41","2,296.20","1,784.35",3034082,"6,16,64,92,279.65",160140
15-Oct-2019,EQ,"2,032.00","2,047.00","2,022.70","2,021.00","2,037.80","2,037.30","2,039.28","2,296.20","1,784.35",2261310,"4,61,14,51,969.50",147982
14-Oct-2019,EQ,"1,995.00","2,032.75","1,968.00","1,986.85","2,021.00","2,021.00","2,009.80","2,296.20","1,784.35",3510704,"7,05,58,09,113.55",154256
11-Oct-2019,EQ,"1,931.00","1,995.00","1,925.00","2,004.45","1,989.00","1,986.85","1,958.07","2,296.20","1,784.35",12593069,"24,65,81,43,172.35",327238
10-Oct-2019,EQ,"2,028.00","2,039.05","1,997.10","2,020.10","2,002.80","2,004.45","2,015.15","2,296.20","1,784.35",2881452,"5,80,65,66,989.40",125920
09-Oct-2019,EQ,"2,060.00","2,060.00","2,015.50","2,047.70","2,021.90","2,020.10","2,026.43","2,296.20","1,784.35",2066920,"4,18,84,60,128.45",107493
07-Oct-2019,EQ,"2,080.00","2,094.50","2,041.00","2,079.35","2,046.00","2,047.70","2,062.27","2,296.20","1,784.35",2177916,"4,49,14,46,312.95",98775
04-Oct-2019,EQ,"2,060.60","2,087.95","2,054.95","2,060.25","2,078.00","2,079.35","2,079.28","2,296.20","1,784.35",2163251,"4,49,80,10,283.10",128092
03-Oct-2019,EQ,"2,070.00","2,081.15","2,046.15","2,059.95","2,056.00","2,060.25","2,065.47","2,296.20","1,784.35",2317618,"4,78,69,75,229.10",187925
01-Oct-2019,EQ,"2,095.95","2,095.95","2,039.70","2,099.30","2,060.30","2,059.95","2,059.04","2,296.20","1,784.35",3342877,"6,88,31,09,000.95",170294
30-Sep-2019,EQ,"2,061.85","2,104.00","2,060.00","2,056.15","2,097.00","2,099.30","2,090.07","2,296.20","1,784.35",2620039,"5,47,60,76,783.10",124092
27-Sep-2019,EQ,"2,085.00","2,085.20","2,051.40","2,087.60","2,059.00","2,056.15","2,065.56","2,296.20","1,784.35",2046795,"4,22,77,83,647.60",125241
26-Sep-2019,EQ,"2,097.90","2,107.00","2,063.00","2,088.45","2,089.60","2,087.60","2,084.45","2,296.20","1,784.35",4234281,"8,82,61,27,623.55",216311
25-Sep-2019,EQ,"2,065.00","2,092.00","2,060.05","2,044.70","2,084.00","2,088.45","2,077.98","2,296.20","1,784.35",4002232,"8,31,65,51,653.85",205505
24-Sep-2019,EQ,"2,015.00","2,061.00","2,013.00","2,015.80","2,047.30","2,044.70","2,045.07","2,296.20","1,784.35",4620978,"9,45,02,41,270.55",219776
23-Sep-2019,EQ,"2,099.00","2,099.00","1,975.00","2,065.45","2,020.00","2,015.80","2,011.62","2,296.20","1,784.35",6323401,"12,72,02,49,671.40",293188
20-Sep-2019,EQ,"2,104.90","2,129.40","2,057.00","2,101.95","2,069.00","2,065.45","2,083.70","2,296.20","1,784.35",6941979,"14,46,49,76,393.50",275363
19-Sep-2019,EQ,"2,135.00","2,135.80","2,091.00","2,138.55","2,096.90","2,101.95","2,103.74","2,296.20","1,784.35",1652691,"3,47,68,27,643.50",101537
18-Sep-2019,EQ,"2,126.40","2,142.95","2,113.15","2,122.65","2,141.15","2,138.55","2,133.02","2,296.20","1,784.35",1454663,"3,10,28,20,740.35",94064
17-Sep-2019,EQ,"2,154.95","2,156.55","2,105.60","2,150.00","2,126.40","2,122.65","2,123.78","2,296.20","1,784.35",2796530,"5,93,92,18,333.70",121706
16-Sep-2019,EQ,"2,159.95","2,173.40","2,126.40","2,141.95","2,150.00","2,150.00","2,151.17","2,296.20","1,784.35",2597948,"5,58,86,31,429.95",151943
13-Sep-2019,EQ,"2,135.00","2,157.95","2,115.55","2,133.60","2,143.00","2,141.95","2,135.83","2,296.20","1,784.35",2291174,"4,89,35,64,411.70",138321
12-Sep-2019,EQ,"2,155.00","2,165.00","2,120.35","2,154.00","2,134.60","2,133.60","2,135.46","2,296.20","1,784.35",2118859,"4,52,47,43,294.65",138766
11-Sep-2019,EQ,"2,186.00","2,195.00","2,146.55","2,182.85","2,151.60","2,154.00","2,162.64","2,296.20","1,784.35",2627440,"5,68,22,02,898.00",199136
09-Sep-2019,EQ,"2,200.00","2,202.85","2,179.80","2,197.50","2,185.00","2,182.85","2,188.09","2,296.20","1,784.35",1703945,"3,72,83,85,318.55",121273
06-Sep-2019,EQ,"2,216.00","2,233.50","2,192.60","2,215.30","2,198.00","2,197.50","2,204.18","2,296.20","1,784.35",1890550,"4,16,71,05,292.20",118713
05-Sep-2019,EQ,"2,242.20","2,253.65","2,207.30","2,245.40","2,215.95","2,215.30","2,225.26","2,296.20","1,784.35",2055943,"4,57,50,03,143.35",133165
04-Sep-2019,EQ,"2,265.00","2,270.00","2,233.00","2,251.60","2,245.20","2,245.40","2,248.41","2,296.20","1,784.35",2228092,"5,00,96,61,776.30",128138
03-Sep-2019,EQ,"2,270.00","2,296.20","2,236.95","2,259.60","2,246.00","2,251.60","2,275.88","2,296.20","1,784.35",2545060,"5,79,22,49,619.30",131301
30-Aug-2019,EQ,"2,241.00","2,266.00","2,218.00","2,233.45","2,259.00","2,259.60","2,241.92","2,292.50","1,784.35",2583625,"5,79,22,67,670.05",117933
29-Aug-2019,EQ,"2,222.20","2,248.20","2,222.20","2,239.25","2,232.00","2,233.45","2,235.21","2,292.50","1,784.35",1670652,"3,73,42,60,243.55",98341
28-Aug-2019,EQ,"2,240.00","2,252.15","2,216.00","2,236.50","2,238.35","2,239.25","2,233.18","2,292.50","1,784.35",1294621,"2,89,11,25,233.10",91252
27-Aug-2019,EQ,"2,270.00","2,274.85","2,229.00","2,276.30","2,241.50","2,236.50","2,241.51","2,292.50","1,784.35",3432106,"7,69,31,01,227.40",182084
26-Aug-2019,EQ,"2,247.00","2,282.00","2,225.00","2,247.70","2,267.00","2,276.30","2,259.83","2,292.50","1,784.35",2345475,"5,30,03,65,694.55",113243
23-Aug-2019,EQ,"2,214.95","2,259.90","2,213.90","2,216.00","2,250.00","2,247.70","2,244.15","2,292.50","1,784.35",2826425,"6,34,29,31,919.75",142446
22-Aug-2019,EQ,"2,187.00","2,235.65","2,170.00","2,186.20","2,210.00","2,216.00","2,213.54","2,292.50","1,784.35",2131601,"4,71,83,87,345.95",106338
21-Aug-2019,EQ,"2,184.95","2,202.00","2,182.25","2,186.75","2,183.00","2,186.20","2,193.43","2,292.50","1,784.35",1214408,"2,66,37,22,477.85",75613
20-Aug-2019,EQ,"2,172.00","2,205.00","2,166.50","2,163.00","2,190.00","2,186.75","2,190.28","2,292.50","1,784.35",1843611,"4,03,80,17,157.25",104689
19-Aug-2019,EQ,"2,180.00","2,186.00","2,157.70","2,165.10","2,166.00","2,163.00","2,171.81","2,292.50","1,784.35",974884,"2,11,72,65,896.90",80584
16-Aug-2019,EQ,"2,241.40","2,241.40","2,143.25","2,204.40","2,162.00","2,165.10","2,173.77","2,292.50","1,784.35",3755507,"8,16,35,97,623.60",191781
14-Aug-2019,EQ,"2,181.10","2,217.85","2,167.40","2,199.45","2,205.30","2,204.40","2,200.61","2,292.50","1,784.35",1945002,"4,28,01,98,913.25",122192
13-Aug-2019,EQ,"2,245.00","2,246.25","2,194.30","2,246.25","2,200.00","2,199.45","2,219.61","2,292.50","1,784.35",1647281,"3,65,63,15,691.30",157195
09-Aug-2019,EQ,"2,260.00","2,267.90","2,241.35","2,258.10","2,245.00","2,246.25","2,253.09","2,292.50","1,784.35",1744550,"3,93,06,22,404.15",119969
08-Aug-2019,EQ,"2,228.90","2,281.00","2,218.90","2,213.45","2,253.80","2,258.10","2,247.44","2,292.50","1,784.35",2073298,"4,65,96,03,954.15",139214
07-Aug-2019,EQ,"2,230.00","2,238.50","2,207.25","2,214.90","2,218.90","2,213.45","2,223.14","2,292.50","1,784.35",2165362,"4,81,39,06,242.55",141079
06-Aug-2019,EQ,"2,232.80","2,251.95","2,211.45","2,248.60","2,213.75","2,214.90","2,232.27","2,292.50","1,784.35",2885467,"6,44,11,30,302.75",181107
05-Aug-2019,EQ,"2,199.90","2,252.25","2,195.60","2,205.30","2,240.00","2,248.60","2,241.19","2,292.50","1,784.35",3039682,"6,81,25,07,105.50",149146
02-Aug-2019,EQ,"2,173.00","2,210.00","2,165.50","2,180.05","2,205.00","2,205.30","2,185.91","2,292.50","1,784.35",2500816,"5,46,65,55,711.85",154834
01-Aug-2019,EQ,"2,200.00","2,217.50","2,166.25","2,205.70","2,178.30","2,180.05","2,195.10","2,292.50","1,784.35",2375236,"5,21,38,70,562.90",175166
31-Jul-2019,EQ,"2,171.75","2,211.70","2,147.15","2,179.15","2,201.00","2,205.70","2,180.17","2,292.50","1,784.35",3000677,"6,54,19,94,700.30",132679
30-Jul-2019,EQ,"2,130.00","2,185.00","2,120.45","2,130.00","2,176.30","2,179.15","2,162.72","2,292.50","1,784.35",2851672,"6,16,73,74,325.65",151588
29-Jul-2019,EQ,"2,110.80","2,142.00","2,103.30","2,109.05","2,125.10","2,130.00","2,123.42","2,292.50","1,784.35",1647090,"3,49,74,61,296.40",95152
26-Jul-2019,EQ,"2,129.80","2,129.80","2,095.00","2,127.90","2,112.65","2,109.05","2,109.59","2,292.50","1,784.35",1720592,"3,62,97,38,982.00",88967
25-Jul-2019,EQ,"2,108.90","2,135.00","2,092.55","2,096.80","2,128.25","2,127.90","2,118.42","2,292.50","1,784.35",2544464,"5,39,02,36,891.20",119553
24-Jul-2019,EQ,"2,110.00","2,120.80","2,076.50","2,112.45","2,097.55","2,096.80","2,097.50","2,292.50","1,784.35",2413196,"5,06,16,74,805.90",112922
23-Jul-2019,EQ,"2,127.90","2,130.00","2,102.40","2,109.90","2,119.95","2,112.45","2,120.71","2,292.50","1,784.35",3538588,"7,50,43,14,835.45",117545
22-Jul-2019,EQ,"2,077.00","2,117.45","2,068.80","2,076.95","2,107.15","2,109.90","2,099.33","2,292.50","1,784.35",1920167,"4,03,10,65,399.20",113048
19-Jul-2019,EQ,"2,077.00","2,097.00","2,062.50","2,065.95","2,079.90","2,076.95","2,080.79","2,292.50","1,784.35",1953177,"4,06,41,52,463.10",108418
18-Jul-2019,EQ,"2,116.20","2,116.20","2,060.00","2,117.25","2,075.55","2,065.95","2,084.29","2,292.50","1,784.35",3072096,"6,40,31,42,579.50",167750
17-Jul-2019,EQ,"2,108.00","2,125.00","2,092.10","2,106.00","2,111.80","2,117.25","2,111.55","2,292.50","1,784.35",1802969,"3,80,70,55,296.55",108297
16-Jul-2019,EQ,"2,126.00","2,132.50","2,100.00","2,145.70","2,105.00","2,106.00","2,108.89","2,292.50","1,784.35",2735399,"5,76,86,52,609.95",182859
15-Jul-2019,EQ,"2,125.00","2,153.60","2,098.00","2,107.60","2,135.50","2,145.70","2,126.77","2,292.50","1,784.35",2900415,"6,16,85,20,111.70",158215
12-Jul-2019,EQ,"2,102.10","2,119.75","2,093.10","2,102.55","2,108.00","2,107.60","2,108.31","2,292.50","1,784.35",1560725,"3,29,04,89,158.95",94025
11-Jul-2019,EQ,"2,128.00","2,129.00","2,086.05","2,108.20","2,101.95","2,102.55","2,103.20","2,292.50","1,784.35",2400346,"5,04,84,02,094.65",164280
10-Jul-2019,EQ,"2,080.00","2,127.85","2,071.30","2,133.35","2,105.30","2,108.20","2,102.52","2,292.50","1,784.35",6343581,"13,33,74,98,420.65",223857
09-Jul-2019,EQ,"2,174.00","2,174.40","2,104.55","2,175.40","2,120.00","2,133.35","2,128.96","2,292.50","1,784.35",3977224,"8,46,73,41,968.35",191613
08-Jul-2019,EQ,"2,149.00","2,188.80","2,132.10","2,163.10","2,171.10","2,175.40","2,168.49","2,292.50","1,784.35",2788062,"6,04,58,77,428.40",109097
05-Jul-2019,EQ,"2,247.00","2,250.00","2,140.00","2,242.65","2,166.85","2,163.10","2,179.39","2,292.50","1,784.35",4088470,"8,91,03,74,711.95",160276
04-Jul-2019,EQ,"2,234.00","2,252.00","2,230.10","2,237.65","2,241.00","2,242.65","2,241.04","2,292.50","1,784.35",984140,"2,20,55,01,632.25",59990
03-Jul-2019,EQ,"2,252.20","2,258.80","2,232.00","2,252.10","2,234.00","2,237.65","2,242.16","2,292.50","1,784.35",1656881,"3,71,49,96,570.45",87941
02-Jul-2019,EQ,"2,244.90","2,257.00","2,216.45","2,239.55","2,254.30","2,252.10","2,237.79","2,292.50","1,784.35",1771746,"3,96,47,96,610.80",97184
01-Jul-2019,EQ,"2,235.00","2,255.00","2,206.60","2,227.20","2,233.05","2,239.55","2,237.15","2,292.50","1,784.35",2769940,"6,19,67,58,934.65",129268
28-Jun-2019,EQ,"2,260.00","2,261.95","2,222.50","2,252.55","2,228.00","2,227.20","2,234.73","2,292.50","1,784.35",2372928,"5,30,28,49,982.90",115508
27-Jun-2019,EQ,"2,255.00","2,264.00","2,241.30","2,254.20","2,261.50","2,252.55","2,254.50","2,292.50","1,784.35",2813464,"6,34,29,43,270.40",138850
26-Jun-2019,EQ,"2,265.00","2,266.80","2,250.00","2,267.80","2,253.05","2,254.20","2,259.22","2,292.50","1,784.35",1762224,"3,98,12,46,151.75",94030
25-Jun-2019,EQ,"2,270.00","2,274.45","2,250.50","2,275.50","2,263.00","2,267.80","2,264.08","2,292.50","1,784.35",1386077,"3,13,81,89,676.80",99699
24-Jun-2019,EQ,"2,254.15","2,280.00","2,250.80","2,249.85","2,277.00","2,275.50","2,267.80","2,292.50","1,784.35",1382424,"3,13,50,65,458.90",78153
21-Jun-2019,EQ,"2,285.00","2,292.50","2,242.00","2,277.95","2,252.05","2,249.85","2,255.87","2,292.50","1,784.35",3871804,"8,73,42,75,728.80",141057
20-Jun-2019,EQ,"2,230.00","2,284.00","2,212.00","2,259.90","2,283.30","2,277.95","2,248.36","2,285.00","1,784.35",2199377,"4,94,49,88,185.45",123696
19-Jun-2019,EQ,"2,255.00","2,276.00","2,243.15","2,250.85","2,261.20","2,259.90","2,262.19","2,285.00","1,784.35",1652817,"3,73,89,94,073.20",88350
18-Jun-2019,EQ,"2,244.00","2,260.00","2,231.20","2,249.20","2,253.50","2,250.85","2,245.75","2,285.00","1,784.35",1877447,"4,21,62,71,605.10",148431
17-Jun-2019,EQ,"2,256.00","2,262.00","2,241.45","2,254.50","2,244.00","2,249.20","2,252.43","2,285.00","1,784.35",1489497,"3,35,49,89,738.70",82160
14-Jun-2019,EQ,"2,257.25","2,263.10","2,234.00","2,254.10","2,249.80","2,254.50","2,250.08","2,285.00","1,743.00",2131408,"4,79,58,30,703.85",130534
13-Jun-2019,EQ,"2,264.00","2,285.00","2,243.05","2,260.90","2,244.00","2,254.10","2,265.77","2,285.00","1,743.00",3320916,"7,52,44,21,055.85",138967
12-Jun-2019,EQ,"2,245.00","2,266.90","2,219.00","2,252.80","2,264.00","2,260.90","2,241.29","2,275.95","1,743.00",2404448,"5,38,90,74,309.45",141774
11-Jun-2019,EQ,"2,237.00","2,263.95","2,231.00","2,231.50","2,252.00","2,252.80","2,250.89","2,275.95","1,743.00",3048937,"6,86,28,35,495.20",148188
10-Jun-2019,EQ,"2,196.70","2,235.85","2,185.50","2,181.75","2,229.10","2,231.50","2,219.98","2,275.95","1,743.00",2080593,"4,61,88,76,309.55",106316
07-Jun-2019,EQ,"2,174.00","2,189.80","2,142.10","2,166.10","2,179.80","2,181.75","2,161.21","2,275.95","1,711.15",2659446,"5,74,76,11,166.65",79783
06-Jun-2019,EQ,"2,199.00","2,199.00","2,152.00","2,183.10","2,166.00","2,166.10","2,169.63","2,275.95","1,711.15",3735467,"8,10,45,95,594.60",116134
04-Jun-2019,EQ,"2,224.00","2,224.00","2,175.00","2,242.30","2,188.00","2,183.10","2,195.01","2,275.95","1,711.15",2408658,"5,28,70,22,188.05",98393
03-Jun-2019,EQ,"2,201.00","2,247.65","2,185.65","2,196.55","2,240.10","2,242.30","2,223.68","2,275.95","1,711.15",3682419,"8,18,85,36,868.55",138425
31-May-2019,EQ,"2,160.00","2,204.95","2,152.25","2,146.30","2,200.00","2,196.55","2,184.11","3,616.50","1,711.15",4265370,"9,31,60,57,231.95",161842
30-May-2019,EQ,"2,123.00","2,156.55","2,114.40","2,107.55","2,146.30","2,146.30","2,142.62","3,616.50","1,711.15",4971725,"10,65,25,35,237.95",150672
29-May-2019,EQ,"2,080.00","2,123.70","2,077.10","2,073.75","2,114.20","2,107.55","2,109.46","3,616.50","1,711.15",3281320,"6,92,18,11,131.40",177202
28-May-2019,EQ,"2,060.00","2,097.50","2,045.00","2,055.15","2,068.00","2,073.75","2,076.46","3,616.50","1,711.15",5872979,"12,19,49,83,826.60",205972
27-May-2019,EQ,"2,054.80","2,068.95","2,040.10","2,048.00","2,058.00","2,055.15","2,054.87","3,616.50","1,711.15",2329820,"4,78,74,73,257.70",85924
24-May-2019,EQ,"2,070.00","2,070.00","2,032.25","2,054.05","2,050.00","2,048.00","2,051.14","3,674.80","1,711.15",2274208,"4,66,47,25,693.15",114179
23-May-2019,EQ,"2,098.00","2,115.35","2,050.00","2,081.75","2,057.00","2,054.05","2,071.74","3,674.80","1,711.15",2541294,"5,26,48,98,713.65",122224
22-May-2019,EQ,"2,110.00","2,121.95","2,075.00","2,109.75","2,090.00","2,081.75","2,091.31","3,674.80","1,711.15",2595795,"5,42,86,09,876.35",154844
21-May-2019,EQ,"2,148.05","2,148.70","2,102.55","2,143.95","2,106.20","2,109.75","2,122.37","3,674.80","1,711.15",1863157,"3,95,43,16,658.75",100432
20-May-2019,EQ,"2,125.00","2,151.40","2,050.00","2,095.45","2,148.00","2,143.95","2,119.50","3,674.80","1,711.15",2625116,"5,56,39,37,035.60",112038
17-May-2019,EQ,"2,112.60","2,135.00","2,090.00","2,108.75","2,094.00","2,095.45","2,107.34","3,674.80","1,711.15",1947908,"4,10,48,94,878.95",85798
16-May-2019,EQ,"2,096.00","2,124.00","2,077.05","2,095.40","2,111.50","2,108.75","2,107.55","3,674.80","1,711.15",1946529,"4,10,23,97,614.20",118994
